date,subscription,resource_group,service,cost
2025-10-07,sub-dev,rg-data,Storage,45.31
2025-10-07,sub-dev,rg-data,SQL,61.72
2025-10-07,sub-dev,rg-data,Networking,19.43
2025-10-07,sub-dev,rg-data,AI,30.18
2025-10-07,sub-dev,rg-data,Monitoring,12.13
2025-10-08,sub-prod,rg-core,Compute,185.0
2025-10-08,sub-prod,rg-core,Storage,89.71
2025-10-08,sub-prod,rg-core,SQL,127.75
2025-10-08,sub-prod,rg-core,Networking,40.42
2025-10-08,sub-prod,rg-core,AI,55.78
2025-10-08,sub-prod,rg-core,Monitoring,25.24
2025-10-08,sub-prod,rg-analytics,Compute,166.99
2025-10-08,sub-prod,rg-analytics,Storage,74.23
2025-10-08,sub-prod,rg-analytics,SQL,105.53
2025-10-08,sub-prod,rg-analytics,Networking,35.06
2025-10-08,sub-prod,rg-analytics,AI,46.89
2025-10-08,sub-prod,rg-analytics,Monitoring,23.94
2025-10-08,sub-prod,rg-ml,Compute,159.61
2025-10-08,sub-prod,rg-ml,Storage,68.69
2025-10-08,sub-prod,rg-ml,SQL,87.9
2025-10-08,sub-prod,rg-ml,Networking,31.06
2025-10-08,sub-prod,rg-ml,AI,47.95
2025-10-08,sub-prod,rg-ml,Monitoring,22.5
2025-10-08,sub-prod,rg-web,Compute,139.71
2025-10-08,sub-prod,rg-web,Storage,66.76
2025-10-08,sub-prod,rg-web,SQL,90.06
2025-10-08,sub-prod,rg-web,Networking,28.93
2025-10-08,sub-prod,rg-web,AI,41.76
2025-10-08,sub-prod,rg-web,Monitoring,21.95
2025-10-08,sub-prod,rg-data,Compute,152.25
2025-10-08,sub-prod,rg-data,Storage,74.64
2025-10-08,sub-prod,rg-data,SQL,115.06
2025-10-08,sub-prod,rg-data,Networking,32.65
2025-10-08,sub-prod,rg-data,AI,43.5
2025-10-08,sub-prod,rg-data,Monitoring,24.06
2025-10-08,sub-dev,rg-core,Compute,94.89
2025-10-08,sub-dev,rg-core,Storage,46.38
2025-10-08,sub-dev,rg-core,SQL,73.69
2025-10-08,sub-dev,rg-core,Networking,23.14
2025-10-08,sub-dev,rg-core,AI,31.89
2025-10-08,sub-dev,rg-core,Monitoring,14.67
2025-10-08,sub-dev,rg-analytics,Compute,87.11
2025-10-08,sub-dev,rg-analytics,Storage,36.54
2025-10-08,sub-dev,rg-analytics,SQL,54.83
2025-10-08,sub-dev,rg-analytics,Networking,14.87
2025-10-08,sub-dev,rg-analytics,AI,29.26
2025-10-08,sub-dev,rg-analytics,Monitoring,10.62
2025-10-08,sub-dev,rg-ml,Compute,76.7
2025-10-08,sub-dev,rg-ml,Storage,40.09
2025-10-08,sub-dev,rg-ml,SQL,47.64
2025-10-08,sub-dev,rg-ml,Networking,14.46
2025-10-08,sub-dev,rg-ml,AI,18.81
2025-10-08,sub-dev,rg-ml,Monitoring,12.92
2025-10-08,sub-dev,rg-web,Compute,50.61
2025-10-08,sub-dev,rg-web,Storage,36.22
2025-10-08,sub-dev,rg-web,SQL,45.54
2025-10-08,sub-dev,rg-web,Networking,11.16
2025-10-08,sub-dev,rg-web,AI,17.64
2025-10-08,sub-dev,rg-web,Monitoring,9.3
2025-10-08,sub-dev,rg-data,Compute,108.82
2025-10-08,sub-dev,rg-data,Storage,40.83
2025-10-08,sub-dev,rg-data,SQL,54.38
2025-10-08,sub-dev,rg-data,Networking,18.93
2025-10-08,sub-dev,rg-data,AI,21.29
2025-10-08,sub-dev,rg-data,Monitoring,11.67
2025-10-09,sub-prod,rg-core,Compute,163.64
2025-10-09,sub-prod,rg-core,Storage,81.14
2025-10-09,sub-prod,rg-core,SQL,114.08
2025-10-09,sub-prod,rg-core,Networking,37.71
2025-10-09,sub-prod,rg-core,AI,45.91
2025-10-09,sub-prod,rg-core,Monitoring,23.42
2025-10-09,sub-prod,rg-analytics,Compute,149.84
2025-10-09,sub-prod,rg-analytics,Storage,69.61
2025-10-09,sub-prod,rg-analytics,SQL,113.39
2025-10-09,sub-prod,rg-analytics,Networking,30.83
2025-10-09,sub-prod,rg-analytics,AI,48.46
2025-10-09,sub-prod,rg-analytics,Monitoring,22.84
2025-10-09,sub-prod,rg-ml,Compute,142.33
2025-10-09,sub-prod,rg-ml,Storage,69.67
2025-10-09,sub-prod,rg-ml,SQL,96.67
2025-10-09,sub-prod,rg-ml,Networking,31.36
2025-10-09,sub-prod,rg-ml,AI,42.09
2025-10-09,sub-prod,rg-ml,Monitoring,21.38
2025-10-09,sub-prod,rg-web,Compute,145.72
2025-10-09,sub-prod,rg-web,Storage,63.21
2025-10-09,sub-prod,rg-web,SQL,94.66
2025-10-09,sub-prod,rg-web,Networking,28.58
2025-10-09,sub-prod,rg-web,AI,35.66
2025-10-09,sub-prod,rg-web,Monitoring,20.74
2025-10-09,sub-prod,rg-data,Compute,154.1
2025-10-09,sub-prod,rg-data,Storage,71.36
2025-10-09,sub-prod,rg-data,SQL,108.0
2025-10-09,sub-prod,rg-data,Networking,34.63
2025-10-09,sub-prod,rg-data,AI,43.56
2025-10-09,sub-prod,rg-data,Monitoring,27.04
2025-10-09,sub-dev,rg-core,Compute,116.26
2025-10-09,sub-dev,rg-core,Storage,48.3
2025-10-09,sub-dev,rg-core,SQL,78.93
2025-10-09,sub-dev,rg-core,Networking,19.36
2025-10-09,sub-dev,rg-core,AI,16.01
2025-10-09,sub-dev,rg-core,Monitoring,14.31
2025-10-09,sub-dev,rg-analytics,Compute,84.85
2025-10-09,sub-dev,rg-analytics,Storage,38.81
2025-10-09,sub-dev,rg-analytics,SQL,63.81
2025-10-09,sub-dev,rg-analytics,Networking,17.53
2025-10-09,sub-dev,rg-analytics,AI,27.49
2025-10-09,sub-dev,rg-analytics,Monitoring,11.19
2025-10-09,sub-dev,rg-ml,Compute,94.36
2025-10-09,sub-dev,rg-ml,Storage,34.65
2025-10-09,sub-dev,rg-ml,SQL,46.01
2025-10-09,sub-dev,rg-ml,Networking,14.38
2025-10-09,sub-dev,rg-ml,AI,18.11
2025-10-09,sub-dev,rg-ml,Monitoring,10.26
2025-10-09,sub-dev,rg-web,Compute,48.7
2025-10-09,sub-dev,rg-web,Storage,30.04
2025-10-09,sub-dev,rg-web,SQL,40.68
2025-10-09,sub-dev,rg-web,Networking,15.28
2025-10-09,sub-dev,rg-web,AI,20.37
2025-10-09,sub-dev,rg-web,Monitoring,10.09
2025-10-09,sub-dev,rg-data,Compute,82.35
2025-10-09,sub-dev,rg-data,Storage,39.4
2025-10-09,sub-dev,rg-data,SQL,60.45
2025-10-09,sub-dev,rg-data,Networking,16.97
2025-10-09,sub-dev,rg-data,AI,29.08
2025-10-09,sub-dev,rg-data,Monitoring,12.33
2025-10-10,sub-prod,rg-core,Compute,186.44
2025-10-10,sub-prod,rg-core,Storage,83.16
2025-10-10,sub-prod,rg-core,SQL,129.93
2025-10-10,sub-prod,rg-core,Networking,40.57
2025-10-10,sub-prod,rg-core,AI,57.82
2025-10-10,sub-prod,rg-core,Monitoring,28.88
2025-10-10,sub-prod,rg-analytics,Compute,145.19
2025-10-10,sub-prod,rg-analytics,Storage,72.5
2025-10-10,sub-prod,rg-analytics,SQL,105.98
2025-10-10,sub-prod,rg-analytics,Networking,30.95
2025-10-10,sub-prod,rg-analytics,AI,49.73
2025-10-10,sub-prod,rg-analytics,Monitoring,21.94
2025-10-10,sub-prod,rg-ml,Compute,165.71
2025-10-10,sub-prod,rg-ml,Storage,69.34
2025-10-10,sub-prod,rg-ml,SQL,95.09
2025-10-10,sub-prod,rg-ml,Networking,30.42
2025-10-10,sub-prod,rg-ml,AI,42.54
2025-10-10,sub-prod,rg-ml,Monitoring,18.63
2025-10-10,sub-prod,rg-web,Compute,128.79
2025-10-10,sub-prod,rg-web,Storage,58.33
2025-10-10,sub-prod,rg-web,SQL,87.85
2025-10-10,sub-prod,rg-web,Networking,28.26
2025-10-10,sub-prod,rg-web,AI,35.43
2025-10-10,sub-prod,rg-web,Monitoring,17.98
2025-10-10,sub-prod,rg-data,Compute,162.04
2025-10-10,sub-prod,rg-data,Storage,75.64
2025-10-10,sub-prod,rg-data,SQL,108.77
2025-10-10,sub-prod,rg-data,Networking,37.43
2025-10-10,sub-prod,rg-data,AI,36.49
2025-10-10,sub-prod,rg-data,Monitoring,24.11
2025-10-10,sub-dev,rg-core,Compute,86.12
2025-10-10,sub-dev,rg-core,Storage,46.24
2025-10-10,sub-dev,rg-core,SQL,68.87
2025-10-10,sub-dev,rg-core,Networking,19.53
2025-10-10,sub-dev,rg-core,AI,25.99
2025-10-10,sub-dev,rg-core,Monitoring,13.99
2025-10-10,sub-dev,rg-analytics,Compute,78.39
2025-10-10,sub-dev,rg-analytics,Storage,35.84
2025-10-10,sub-dev,rg-analytics,SQL,54.5
2025-10-10,sub-dev,rg-analytics,Networking,17.42
2025-10-10,sub-dev,rg-analytics,AI,16.66
2025-10-10,sub-dev,rg-analytics,Monitoring,10.59
2025-10-10,sub-dev,rg-ml,Compute,82.01
2025-10-10,sub-dev,rg-ml,Storage,33.51
2025-10-10,sub-dev,rg-ml,SQL,50.97
2025-10-10,sub-dev,rg-ml,Networking,12.56
2025-10-10,sub-dev,rg-ml,AI,29.23
2025-10-10,sub-dev,rg-ml,Monitoring,9.93
2025-10-10,sub-dev,rg-web,Compute,78.24
2025-10-10,sub-dev,rg-web,Storage,28.45
2025-10-10,sub-dev,rg-web,SQL,41.83
2025-10-10,sub-dev,rg-web,Networking,14.23
2025-10-10,sub-dev,rg-web,AI,33.45
2025-10-10,sub-dev,rg-web,Monitoring,10.38
2025-10-10,sub-dev,rg-data,Compute,102.09
2025-10-10,sub-dev,rg-data,Storage,41.17
2025-10-10,sub-dev,rg-data,SQL,52.08
2025-10-10,sub-dev,rg-data,Networking,19.58
2025-10-10,sub-dev,rg-data,AI,17.72
2025-10-10,sub-dev,rg-data,Monitoring,14.68
2025-10-11,sub-prod,rg-core,Compute,117.41
2025-10-11,sub-prod,rg-core,Storage,67.45
2025-10-11,sub-prod,rg-core,SQL,103.66
2025-10-11,sub-prod,rg-core,Networking,30.62
2025-10-11,sub-prod,rg-core,AI,46.82
2025-10-11,sub-prod,rg-core,Monitoring,21.38
2025-10-11,sub-prod,rg-analytics,Compute,117.89
2025-10-11,sub-prod,rg-analytics,Storage,54.51
2025-10-11,sub-prod,rg-analytics,SQL,76.93
2025-10-11,sub-prod,rg-analytics,Networking,26.49
2025-10-11,sub-prod,rg-analytics,AI,30.3
2025-10-11,sub-prod,rg-analytics,Monitoring,18.09
2025-10-11,sub-prod,rg-ml,Compute,98.98
2025-10-11,sub-prod,rg-ml,Storage,50.3
2025-10-11,sub-prod,rg-ml,SQL,78.51
2025-10-11,sub-prod,rg-ml,Networking,27.4
2025-10-11,sub-prod,rg-ml,AI,36.99
2025-10-11,sub-prod,rg-ml,Monitoring,15.72
2025-10-11,sub-prod,rg-web,Compute,104.03
2025-10-11,sub-prod,rg-web,Storage,43.39
2025-10-11,sub-prod,rg-web,SQL,70.8
2025-10-11,sub-prod,rg-web,Networking,18.45
2025-10-11,sub-prod,rg-web,AI,29.36
2025-10-11,sub-prod,rg-web,Monitoring,15.15
2025-10-11,sub-prod,rg-data,Compute,122.92
2025-10-11,sub-prod,rg-data,Storage,58.75
2025-10-11,sub-prod,rg-data,SQL,88.83
2025-10-11,sub-prod,rg-data,Networking,26.56
2025-10-11,sub-prod,rg-data,AI,41.94
2025-10-11,sub-prod,rg-data,Monitoring,18.64
2025-10-11,sub-dev,rg-core,Compute,96.13
2025-10-11,sub-dev,rg-core,Storage,31.52
2025-10-11,sub-dev,rg-core,SQL,44.63
2025-10-11,sub-dev,rg-core,Networking,14.93
2025-10-11,sub-dev,rg-core,AI,21.35
2025-10-11,sub-dev,rg-core,Monitoring,10.4
2025-10-11,sub-dev,rg-analytics,Compute,62.34
2025-10-11,sub-dev,rg-analytics,Storage,29.27
2025-10-11,sub-dev,rg-analytics,SQL,26.79
2025-10-11,sub-dev,rg-analytics,Networking,15.86
2025-10-11,sub-dev,rg-analytics,AI,17.51
2025-10-11,sub-dev,rg-analytics,Monitoring,10.02
2025-10-11,sub-dev,rg-ml,Compute,51.58
2025-10-11,sub-dev,rg-ml,Storage,24.38
2025-10-11,sub-dev,rg-ml,SQL,47.56
2025-10-11,sub-dev,rg-ml,Networking,11.0
2025-10-11,sub-dev,rg-ml,AI,20.33
2025-10-11,sub-dev,rg-ml,Monitoring,7.85
2025-10-11,sub-dev,rg-web,Compute,49.75
2025-10-11,sub-dev,rg-web,Storage,27.68
2025-10-11,sub-dev,rg-web,SQL,23.03
2025-10-11,sub-dev,rg-web,Networking,8.96
2025-10-11,sub-dev,rg-web,AI,5.75
2025-10-11,sub-dev,rg-web,Monitoring,6.7
2025-10-11,sub-dev,rg-data,Compute,45.0
2025-10-11,sub-dev,rg-data,Storage,27.49
2025-10-11,sub-dev,rg-data,SQL,30.02
2025-10-11,sub-dev,rg-data,Networking,11.84
2025-10-11,sub-dev,rg-data,AI,24.57
2025-10-11,sub-dev,rg-data,Monitoring,10.06
2025-10-12,sub-prod,rg-core,Compute,150.73
2025-10-12,sub-prod,rg-core,Storage,70.37
2025-10-12,sub-prod,rg-core,SQL,101.22
2025-10-12,sub-prod,rg-core,Networking,34.1
2025-10-12,sub-prod,rg-core,AI,52.21
2025-10-12,sub-prod,rg-core,Monitoring,25.57
2025-10-12,sub-prod,rg-analytics,Compute,128.57
2025-10-12,sub-prod,rg-analytics,Storage,63.05
2025-10-12,sub-prod,rg-analytics,SQL,89.56
2025-10-12,sub-prod,rg-analytics,Networking,28.55
2025-10-12,sub-prod,rg-analytics,AI,50.47
2025-10-12,sub-prod,rg-analytics,Monitoring,18.87
2025-10-12,sub-prod,rg-ml,Compute,141.78
2025-10-12,sub-prod,rg-ml,Storage,54.28
2025-10-12,sub-prod,rg-ml,SQL,80.7
2025-10-12,sub-prod,rg-ml,Networking,25.92
2025-10-12,sub-prod,rg-ml,AI,36.39
2025-10-12,sub-prod,rg-ml,Monitoring,17.51
2025-10-12,sub-prod,rg-web,Compute,124.68
2025-10-12,sub-prod,rg-web,Storage,54.88
2025-10-12,sub-prod,rg-web,SQL,72.22
2025-10-12,sub-prod,rg-web,Networking,24.62
2025-10-12,sub-prod,rg-web,AI,29.97
2025-10-12,sub-prod,rg-web,Monitoring,17.28
2025-10-12,sub-prod,rg-data,Compute,151.88
2025-10-12,sub-prod,rg-data,Storage,65.82
2025-10-12,sub-prod,rg-data,SQL,101.64
2025-10-12,sub-prod,rg-data,Networking,29.62
2025-10-12,sub-prod,rg-data,AI,38.54
2025-10-12,sub-prod,rg-data,Monitoring,21.66
2025-10-12,sub-dev,rg-core,Compute,92.45
2025-10-12,sub-dev,rg-core,Storage,38.81
2025-10-12,sub-dev,rg-core,SQL,57.48
2025-10-12,sub-dev,rg-core,Networking,15.4
2025-10-12,sub-dev,rg-core,AI,21.27
2025-10-12,sub-dev,rg-core,Monitoring,12.57
2025-10-12,sub-dev,rg-analytics,Compute,63.95
2025-10-12,sub-dev,rg-analytics,Storage,32.06
2025-10-12,sub-dev,rg-analytics,SQL,42.63
2025-10-12,sub-dev,rg-analytics,Networking,14.47
2025-10-12,sub-dev,rg-analytics,AI,27.63
2025-10-12,sub-dev,rg-analytics,Monitoring,9.99
2025-10-12,sub-dev,rg-ml,Compute,74.16
2025-10-12,sub-dev,rg-ml,Storage,26.88
2025-10-12,sub-dev,rg-ml,SQL,37.91
2025-10-12,sub-dev,rg-ml,Networking,12.91
2025-10-12,sub-dev,rg-ml,AI,15.68
2025-10-12,sub-dev,rg-ml,Monitoring,10.1
2025-10-12,sub-dev,rg-web,Compute,74.43
2025-10-12,sub-dev,rg-web,Storage,28.06
2025-10-12,sub-dev,rg-web,SQL,36.72
2025-10-12,sub-dev,rg-web,Networking,9.34
2025-10-12,sub-dev,rg-web,AI,17.84
2025-10-12,sub-dev,rg-web,Monitoring,9.0
2025-10-12,sub-dev,rg-data,Compute,97.68
2025-10-12,sub-dev,rg-data,Storage,36.6
2025-10-12,sub-dev,rg-data,SQL,53.29
2025-10-12,sub-dev,rg-data,Networking,13.76
2025-10-12,sub-dev,rg-data,AI,18.82
2025-10-12,sub-dev,rg-data,Monitoring,10.84
2025-10-13,sub-prod,rg-core,Compute,200.14
2025-10-13,sub-prod,rg-core,Storage,89.96
2025-10-13,sub-prod,rg-core,SQL,122.46
2025-10-13,sub-prod,rg-core,Networking,42.98
2025-10-13,sub-prod,rg-core,AI,58.51
2025-10-13,sub-prod,rg-core,Monitoring,27.79
2025-10-13,sub-prod,rg-analytics,Compute,168.72
2025-10-13,sub-prod,rg-analytics,Storage,78.46
2025-10-13,sub-prod,rg-analytics,SQL,108.07
2025-10-13,sub-prod,rg-analytics,Networking,36.32
2025-10-13,sub-prod,rg-analytics,AI,50.32
2025-10-13,sub-prod,rg-analytics,Monitoring,23.84
2025-10-13,sub-prod,rg-ml,Compute,164.17
2025-10-13,sub-prod,rg-ml,Storage,72.36
2025-10-13,sub-prod,rg-ml,SQL,102.53
2025-10-13,sub-prod,rg-ml,Networking,34.22
2025-10-13,sub-prod,rg-ml,AI,50.21
2025-10-13,sub-prod,rg-ml,Monitoring,23.76
2025-10-13,sub-prod,rg-web,Compute,157.72
2025-10-13,sub-prod,rg-web,Storage,64.24
2025-10-13,sub-prod,rg-web,SQL,88.83
2025-10-13,sub-prod,rg-web,Networking,28.05
2025-10-13,sub-prod,rg-web,AI,42.18
2025-10-13,sub-prod,rg-web,Monitoring,19.11
2025-10-13,sub-prod,rg-data,Compute,166.05
2025-10-13,sub-prod,rg-data,Storage,82.37
2025-10-13,sub-prod,rg-data,SQL,114.99
2025-10-13,sub-prod,rg-data,Networking,37.26
2025-10-13,sub-prod,rg-data,AI,49.33
2025-10-13,sub-prod,rg-data,Monitoring,26.94
2025-10-13,sub-dev,rg-core,Compute,123.34
2025-10-13,sub-dev,rg-core,Storage,49.89
2025-10-13,sub-dev,rg-core,SQL,70.98
2025-10-13,sub-dev,rg-core,Networking,23.91
2025-10-13,sub-dev,rg-core,AI,37.43
2025-10-13,sub-dev,rg-core,Monitoring,15.41
2025-10-13,sub-dev,rg-analytics,Compute,62.14
2025-10-13,sub-dev,rg-analytics,Storage,41.59
2025-10-13,sub-dev,rg-analytics,SQL,69.22
2025-10-13,sub-dev,rg-analytics,Networking,17.94
2025-10-13,sub-dev,rg-analytics,AI,14.69
2025-10-13,sub-dev,rg-analytics,Monitoring,13.49
2025-10-13,sub-dev,rg-ml,Compute,69.88
2025-10-13,sub-dev,rg-ml,Storage,37.4
2025-10-13,sub-dev,rg-ml,SQL,53.52
2025-10-13,sub-dev,rg-ml,Networking,15.78
2025-10-13,sub-dev,rg-ml,AI,20.08
2025-10-13,sub-dev,rg-ml,Monitoring,12.03
2025-10-13,sub-dev,rg-web,Compute,57.39
2025-10-13,sub-dev,rg-web,Storage,31.49
2025-10-13,sub-dev,rg-web,SQL,49.31
2025-10-13,sub-dev,rg-web,Networking,14.73
2025-10-13,sub-dev,rg-web,AI,14.2
2025-10-13,sub-dev,rg-web,Monitoring,11.87
2025-10-13,sub-dev,rg-data,Compute,75.86
2025-10-13,sub-dev,rg-data,Storage,35.52
2025-10-13,sub-dev,rg-data,SQL,55.09
2025-10-13,sub-dev,rg-data,Networking,18.07
2025-10-13,sub-dev,rg-data,AI,29.79
2025-10-13,sub-dev,rg-data,Monitoring,11.64
2025-10-14,sub-prod,rg-core,Compute,203.4
2025-10-14,sub-prod,rg-core,Storage,87.44
2025-10-14,sub-prod,rg-core,SQL,146.19
2025-10-14,sub-prod,rg-core,Networking,40.16
2025-10-14,sub-prod,rg-core,AI,61.51
2025-10-14,sub-prod,rg-core,Monitoring,30.89
2025-10-14,sub-prod,rg-analytics,Compute,160.08
2025-10-14,sub-prod,rg-analytics,Storage,78.36
2025-10-14,sub-prod,rg-analytics,SQL,100.69
2025-10-14,sub-prod,rg-analytics,Networking,34.85
2025-10-14,sub-prod,rg-analytics,AI,46.33
2025-10-14,sub-prod,rg-analytics,Monitoring,24.43
2025-10-14,sub-prod,rg-ml,Compute,171.35
2025-10-14,sub-prod,rg-ml,Storage,71.67
2025-10-14,sub-prod,rg-ml,SQL,110.61
2025-10-14,sub-prod,rg-ml,Networking,33.42
2025-10-14,sub-prod,rg-ml,AI,42.47
2025-10-14,sub-prod,rg-ml,Monitoring,23.73
2025-10-14,sub-prod,rg-web,Compute,130.35
2025-10-14,sub-prod,rg-web,Storage,64.75
2025-10-14,sub-prod,rg-web,SQL,93.97
2025-10-14,sub-prod,rg-web,Networking,26.81
2025-10-14,sub-prod,rg-web,AI,32.92
2025-10-14,sub-prod,rg-web,Monitoring,21.48
2025-10-14,sub-prod,rg-data,Compute,172.31
2025-10-14,sub-prod,rg-data,Storage,79.46
2025-10-14,sub-prod,rg-data,SQL,104.32
2025-10-14,sub-prod,rg-data,Networking,33.39
2025-10-14,sub-prod,rg-data,AI,58.09
2025-10-14,sub-prod,rg-data,Monitoring,25.95
2025-10-14,sub-dev,rg-core,Compute,88.0
2025-10-14,sub-dev,rg-core,Storage,44.07
2025-10-14,sub-dev,rg-core,SQL,58.52
2025-10-14,sub-dev,rg-core,Networking,22.21
2025-10-14,sub-dev,rg-core,AI,25.53
2025-10-14,sub-dev,rg-core,Monitoring,16.22
2025-10-14,sub-dev,rg-analytics,Compute,70.2
2025-10-14,sub-dev,rg-analytics,Storage,36.74
2025-10-14,sub-dev,rg-analytics,SQL,38.35
2025-10-14,sub-dev,rg-analytics,Networking,17.23
2025-10-14,sub-dev,rg-analytics,AI,23.63
2025-10-14,sub-dev,rg-analytics,Monitoring,13.43
2025-10-14,sub-dev,rg-ml,Compute,89.0
2025-10-14,sub-dev,rg-ml,Storage,36.66
2025-10-14,sub-dev,rg-ml,SQL,58.05
2025-10-14,sub-dev,rg-ml,Networking,15.72
2025-10-14,sub-dev,rg-ml,AI,27.16
2025-10-14,sub-dev,rg-ml,Monitoring,9.79
2025-10-14,sub-dev,rg-web,Compute,63.43
2025-10-14,sub-dev,rg-web,Storage,28.77
2025-10-14,sub-dev,rg-web,SQL,41.26
2025-10-14,sub-dev,rg-web,Networking,15.31
2025-10-14,sub-dev,rg-web,AI,17.45
2025-10-14,sub-dev,rg-web,Monitoring,11.42
2025-10-14,sub-dev,rg-data,Compute,57.64
2025-10-14,sub-dev,rg-data,Storage,41.89
2025-10-14,sub-dev,rg-data,SQL,61.23
2025-10-14,sub-dev,rg-data,Networking,15.93
2025-10-14,sub-dev,rg-data,AI,24.58
2025-10-14,sub-dev,rg-data,Monitoring,13.71
2025-10-15,sub-prod,rg-core,Compute,211.67
2025-10-15,sub-prod,rg-core,Storage,99.21
2025-10-15,sub-prod,rg-core,SQL,135.25
2025-10-15,sub-prod,rg-core,Networking,43.86
2025-10-15,sub-prod,rg-core,AI,61.29
2025-10-15,sub-prod,rg-core,Monitoring,31.25
2025-10-15,sub-prod,rg-analytics,Compute,171.59
2025-10-15,sub-prod,rg-analytics,Storage,78.34
2025-10-15,sub-prod,rg-analytics,SQL,107.1
2025-10-15,sub-prod,rg-analytics,Networking,36.84
2025-10-15,sub-prod,rg-analytics,AI,45.14
2025-10-15,sub-prod,rg-analytics,Monitoring,25.42
2025-10-15,sub-prod,rg-ml,Compute,166.95
2025-10-15,sub-prod,rg-ml,Storage,68.72
2025-10-15,sub-prod,rg-ml,SQL,114.13
2025-10-15,sub-prod,rg-ml,Networking,32.93
2025-10-15,sub-prod,rg-ml,AI,53.54
2025-10-15,sub-prod,rg-ml,Monitoring,23.93
2025-10-15,sub-prod,rg-web,Compute,169.58
2025-10-15,sub-prod,rg-web,Storage,66.43
2025-10-15,sub-prod,rg-web,SQL,105.67
2025-10-15,sub-prod,rg-web,Networking,30.66
2025-10-15,sub-prod,rg-web,AI,44.91
2025-10-15,sub-prod,rg-web,Monitoring,22.11
2025-10-15,sub-prod,rg-data,Compute,177.76
2025-10-15,sub-prod,rg-data,Storage,82.54
2025-10-15,sub-prod,rg-data,SQL,119.9
2025-10-15,sub-prod,rg-data,Networking,38.97
2025-10-15,sub-prod,rg-data,AI,53.3
2025-10-15,sub-prod,rg-data,Monitoring,28.72
2025-10-15,sub-dev,rg-core,Compute,97.81
2025-10-15,sub-dev,rg-core,Storage,48.18
2025-10-15,sub-dev,rg-core,SQL,63.82
2025-10-15,sub-dev,rg-core,Networking,25.91
2025-10-15,sub-dev,rg-core,AI,33.52
2025-10-15,sub-dev,rg-core,Monitoring,16.98
2025-10-15,sub-dev,rg-analytics,Compute,84.29
2025-10-15,sub-dev,rg-analytics,Storage,40.04
2025-10-15,sub-dev,rg-analytics,SQL,54.59
2025-10-15,sub-dev,rg-analytics,Networking,19.21
2025-10-15,sub-dev,rg-analytics,AI,35.98
2025-10-15,sub-dev,rg-analytics,Monitoring,11.65
2025-10-15,sub-dev,rg-ml,Compute,70.35
2025-10-15,sub-dev,rg-ml,Storage,41.49
2025-10-15,sub-dev,rg-ml,SQL,60.59
2025-10-15,sub-dev,rg-ml,Networking,16.68
2025-10-15,sub-dev,rg-ml,AI,23.83
2025-10-15,sub-dev,rg-ml,Monitoring,11.27
2025-10-15,sub-dev,rg-web,Compute,72.09
2025-10-15,sub-dev,rg-web,Storage,34.42
2025-10-15,sub-dev,rg-web,SQL,55.0
2025-10-15,sub-dev,rg-web,Networking,15.72
2025-10-15,sub-dev,rg-web,AI,21.26
2025-10-15,sub-dev,rg-web,Monitoring,11.53
2025-10-15,sub-dev,rg-data,Compute,114.18
2025-10-15,sub-dev,rg-data,Storage,44.89
2025-10-15,sub-dev,rg-data,SQL,68.09
2025-10-15,sub-dev,rg-data,Networking,19.41
2025-10-15,sub-dev,rg-data,AI,24.14
2025-10-15,sub-dev,rg-data,Monitoring,14.9
2025-10-16,sub-prod,rg-core,Compute,199.34
2025-10-16,sub-prod,rg-core,Storage,98.29
2025-10-16,sub-prod,rg-core,SQL,143.75
2025-10-16,sub-prod,rg-core,Networking,44.97
2025-10-16,sub-prod,rg-core,AI,71.6
2025-10-16,sub-prod,rg-core,Monitoring,33.45
2025-10-16,sub-prod,rg-analytics,Compute,189.93
2025-10-16,sub-prod,rg-analytics,Storage,85.83
2025-10-16,sub-prod,rg-analytics,SQL,118.52
2025-10-16,sub-prod,rg-analytics,Networking,39.49
2025-10-16,sub-prod,rg-analytics,AI,55.59
2025-10-16,sub-prod,rg-analytics,Monitoring,26.94
2025-10-16,sub-prod,rg-ml,Compute,163.84
2025-10-16,sub-prod,rg-ml,Storage,78.01
2025-10-16,sub-prod,rg-ml,SQL,114.77
2025-10-16,sub-prod,rg-ml,Networking,34.58
2025-10-16,sub-prod,rg-ml,AI,52.16
2025-10-16,sub-prod,rg-ml,Monitoring,25.33
2025-10-16,sub-prod,rg-web,Compute,133.67
2025-10-16,sub-prod,rg-web,Storage,66.9
2025-10-16,sub-prod,rg-web,SQL,82.22
2025-10-16,sub-prod,rg-web,Networking,29.65
2025-10-16,sub-prod,rg-web,AI,49.24
2025-10-16,sub-prod,rg-web,Monitoring,20.4
2025-10-16,sub-prod,rg-data,Compute,172.77
2025-10-16,sub-prod,rg-data,Storage,90.83
2025-10-16,sub-prod,rg-data,SQL,125.08
2025-10-16,sub-prod,rg-data,Networking,39.89
2025-10-16,sub-prod,rg-data,AI,62.65
2025-10-16,sub-prod,rg-data,Monitoring,29.39
2025-10-16,sub-dev,rg-core,Compute,98.86
2025-10-16,sub-dev,rg-core,Storage,50.23
2025-10-16,sub-dev,rg-core,SQL,67.09
2025-10-16,sub-dev,rg-core,Networking,19.36
2025-10-16,sub-dev,rg-core,AI,31.44
2025-10-16,sub-dev,rg-core,Monitoring,14.63
2025-10-16,sub-dev,rg-analytics,Compute,97.75
